 x	MCS15	MCS14	MCS13	MCS12	MCS11	MCS10	MCS09	MCS08	MCS07	MCS06	MCS05	MCS04	MCS03	MCS02	MCS01	
-6.03	1	1	1	1	1	1	1	1	1	1	1	1	1	0.672523	0.00309372	
-6.02	1	1	1	1	1	1	1	1	1	1	1	1	1	0.666359	0.00295648	
-6.01	1	1	1	1	1	1	1	1	1	1	1	1	1	0.660251	0.00282533	
-6	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6542	0.0027	
-5.99	1	1	1	1	1	1	1	1	1	1	1	1	1	0.64591	0.00256042	
-5.98	1	1	1	1	1	1	1	1	1	1	1	1	1	0.637725	0.00242806	
-5.97	1	1	1	1	1	1	1	1	1	1	1	1	1	0.629644	0.00230254	
-5.96	1	1	1	1	1	1	1	1	1	1	1	1	1	0.621665	0.00218351	
-5.95	1	1	1	1	1	1	1	1	1	1	1	1	1	0.613787	0.00207063	
-5.94	1	1	1	1	1	1	1	1	1	1	1	1	1	0.606009	0.00196359	
-5.93	1	1	1	1	1	1	1	1	1	1	1	1	1	0.59833	0.00186208	
-5.92	1	1	1	1	1	1	1	1	1	1	1	1	1	0.590748	0.00176582	
-5.91	1	1	1	1	1	1	1	1	1	1	1	1	1	0.583262	0.00167453	
-5.9	1	1	1	1	1	1	1	1	1	1	1	1	1	0.575871	0.00158797	
-5.89	1	1	1	1	1	1	1	1	1	1	1	1	1	0.568573	0.00150588	
-5.88	1	1	1	1	1	1	1	1	1	1	1	1	1	0.561368	0.00142803	
-5.87	1	1	1	1	1	1	1	1	1	1	1	1	1	0.55393	0.00135421	
-5.86	1	1	1	1	1	1	1	1	1	1	1	1	1	0.546271	0.0012842	
-5.85	1	1	1	1	1	1	1	1	1	1	1	1	1	0.538718	0.00121781	
-5.84	1	1	1	1	1	1	1	1	1	1	1	1	1	0.53127	0.00115486	
-5.83	1	1	1	1	1	1	1	1	1	1	1	1	1	0.523924	0.00109516	
-5.82	1	1	1	1	1	1	1	1	1	1	1	1	1	0.51668	0.00103854	
-5.81	1	1	1	1	1	1	1	1	1	1	1	1	1	0.509536	0.000984854	
-5.8	1	1	1	1	1	1	1	1	1	1	1	1	1	0.502491	0.000933942	
-5.79	1	1	1	1	1	1	1	1	1	1	1	1	1	0.495543	0.000885661	
-5.78	1	1	1	1	1	1	1	1	1	1	1	1	1	0.488692	0.000839876	
-5.77	1	1	1	1	1	1	1	1	1	1	1	1	1	0.481935	0.000796458	
-5.76	1	1	1	1	1	1	1	1	1	1	1	1	1	0.475271	0.000755285	
-5.75	1	1	1	1	1	1	1	1	1	1	1	1	1	0.4687	0.00071624	
-5.74	1	1	1	1	1	1	1	1	1	1	1	1	1	0.459768	0.000679214	
-5.73	1	1	1	1	1	1	1	1	1	1	1	1	1	0.451005	0.000644101	
-5.72	1	1	1	1	1	1	1	1	1	1	1	1	1	0.44241	0.000610804	
-5.71	1	1	1	1	1	1	1	1	1	1	1	1	1	0.433979	0.000579228	
-5.7	1	1	1	1	1	1	1	1	1	1	1	1	1	0.425708	0.000549285	
-5.69	1	1	1	1	1	1	1	1	1	1	1	1	1	0.417595	0.000520889	
-5.68	1	1	1	1	1	1	1	1	1	1	1	1	1	0.409637	0.000493962	
-5.67	1	1	1	1	1	1	1	1	1	1	1	1	1	0.40183	0.000468426	
-5.66	1	1	1	1	1	1	1	1	1	1	1	1	1	0.394172	0.000444211	
-5.65	1	1	1	1	1	1	1	1	1	1	1	1	1	0.38666	0.000421247	
-5.64	1	1	1	1	1	1	1	1	1	1	1	1	1	0.379291	0.00039947	
-5.63	1	1	1	1	1	1	1	1	1	1	1	1	1	0.372062	0.000378819	
-5.62	1	1	1	1	1	1	1	1	1	1	1	1	1	0.3649	0.000359236	
-5.61	1	1	1	1	1	1	1	1	1	1	1	1	1	0.357805	0.000340665	
-5.6	1	1	1	1	1	1	1	1	1	1	1	1	1	0.350848	0.000323054	
-5.59	1	1	1	1	1	1	1	1	1	1	1	1	1	0.344026	0.000306354	
-5.58	1	1	1	1	1	1	1	1	1	1	1	1	1	0.337337	0.000290517	
-5.57	1	1	1	1	1	1	1	1	1	1	1	1	1	0.330778	0.000275498	
-5.56	1	1	1	1	1	1	1	1	1	1	1	1	1	0.324346	0.000261256	
-5.55	1	1	1	1	1	1	1	1	1	1	1	1	1	0.31804	0.000247751	
-5.54	1	1	1	1	1	1	1	1	1	1	1	1	1	0.311856	0.000234943	
-5.53	1	1	1	1	1	1	1	1	1	1	1	1	1	0.305793	0.000222797	
-5.52	1	1	1	1	1	1	1	1	1	1	1	1	1	0.299847	0.00021128	
-5.51	1	1	1	1	1	1	1	1	1	1	1	1	1	0.294017	0.000200358	
-5.5	1	1	1	1	1	1	1	1	1	1	1	1	1	0.2883	0.00019	
-5.49	1	1	1	1	1	1	1	1	1	1	1	1	1	0.279977	0.000180178	
-5.48	1	1	1	1	1	1	1	1	1	1	1	1	1	0.271894	0.000170863	
-5.47	1	1	1	1	1	1	1	1	1	1	1	1	1	0.264044	0.000162031	
-5.46	1	1	1	1	1	1	1	1	1	1	1	1	1	0.256422	0.000153654	
-5.45	1	1	1	1	1	1	1	1	1	1	1	1	1	0.249019	0.000145711	
-5.44	1	1	1	1	1	1	1	1	1	1	1	1	1	0.24183	0.000138178	
-5.43	1	1	1	1	1	1	1	1	1	1	1	1	1	0.234848	0.000131035	
-5.42	1	1	1	1	1	1	1	1	1	1	1	1	1	0.228068	0.000124261	
-5.41	1	1	1	1	1	1	1	1	1	1	1	1	1	0.221484	0.000117838	
-5.4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.215089	0.000111746	
-5.39	1	1	1	1	1	1	1	1	1	1	1	1	1	0.20888	0.000105969	
-5.38	1	1	1	1	1	1	1	1	1	1	1	1	1	0.20285	0.000100491	
-5.37	1	1	1	1	1	1	1	1	1	1	1	1	1	0.196982	9.52961e-05	
-5.36	1	1	1	1	1	1	1	1	1	1	1	1	1	0.191272	9.03697e-05	
-5.35	1	1	1	1	1	1	1	1	1	1	1	1	1	0.185728	8.5698e-05	
-5.34	1	1	1	1	1	1	1	1	1	1	1	1	1	0.180345	8.12678e-05	
-5.33	1	1	1	1	1	1	1	1	1	1	1	1	1	0.175117	7.70666e-05	
-5.32	1	1	1	1	1	1	1	1	1	1	1	1	1	0.170042	7.30826e-05	
-5.31	1	1	1	1	1	1	1	1	1	1	1	1	1	0.165113	6.93045e-05	
-5.3	1	1	1	1	1	1	1	1	1	1	1	1	1	0.160327	6.57218e-05	
-5.29	1	1	1	1	1	1	1	1	1	1	1	1	1	0.15568	6.23243e-05	
-5.28	1	1	1	1	1	1	1	1	1	1	1	1	1	0.151168	5.91024e-05	
-5.27	1	1	1	1	1	1	1	1	1	1	1	1	1	0.146786	5.60471e-05	
-5.26	1	1	1	1	1	1	1	1	1	1	1	1	1	0.142531	5.31497e-05	
-5.25	1	1	1	1	1	1	1	1	1	1	1	1	1	0.1384	5.04021e-05	
-5.24	1	1	1	1	1	1	1	1	1	1	1	1	1	0.134068	4.77965e-05	
-5.23	1	1	1	1	1	1	1	1	1	1	1	1	1	0.129871	4.53257e-05	
-5.22	1	1	1	1	1	1	1	1	1	1	1	1	1	0.125805	4.29825e-05	
-5.21	1	1	1	1	1	1	1	1	1	1	1	1	1	0.121867	4.07605e-05	
-5.2	1	1	1	1	1	1	1	1	1	1	1	1	1	0.118052	3.86534e-05	
-5.19	1	1	1	1	1	1	1	1	1	1	1	1	1	0.114357	3.66552e-05	
-5.18	1	1	1	1	1	1	1	1	1	1	1	1	1	0.110777	3.47603e-05	
-5.17	1	1	1	1	1	1	1	1	1	1	1	1	1	0.107309	3.29633e-05	
-5.16	1	1	1	1	1	1	1	1	1	1	1	1	1	0.10395	3.12593e-05	
-5.15	1	1	1	1	1	1	1	1	1	1	1	1	1	0.100696	2.96433e-05	
-5.14	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0975442	2.81109e-05	
-5.13	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0944907	2.66577e-05	
-5.12	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0913163	2.52796e-05	
-5.11	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0880398	2.39727e-05	
-5.1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0848808	2.27335e-05	
-5.09	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0818352	2.15582e-05	
-5.08	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0788988	2.04438e-05	
-5.07	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0760679	1.93869e-05	
-5.06	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0733385	1.83847e-05	
-5.05	1	1	1	1	1	1	1	1	1	1	1	1	1	0.070707	1.74343e-05	
-5.04	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0681699	1.6533e-05	
-5.03	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0657239	1.56783e-05	
-5.02	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0633657	1.48678e-05	
-5.01	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0610921	1.40992e-05	
-5	1	1	1	1	1	1	1	1	1	1	1	1	0.9983	0.0589	1.33704e-05	
-4.99	1	1	1	1	1	1	1	1	1	1	1	1	0.99818	0.0562122	1.26792e-05	
-4.98	1	1	1	1	1	1	1	1	1	1	1	1	0.99806	0.053647	1.20237e-05	
-4.97	1	1	1	1	1	1	1	1	1	1	1	1	0.99794	0.0511989	1.14022e-05	
-4.96	1	1	1	1	1	1	1	1	1	1	1	1	0.99782	0.0488625	1.08127e-05	
-4.95	1	1	1	1	1	1	1	1	1	1	1	1	0.9977	0.0466328	1.02537e-05	
-4.94	1	1	1	1	1	1	1	1	1	1	1	1	0.99758	0.0445048	9.72367e-06	
-4.93	1	1	1	1	1	1	1	1	1	1	1	1	0.99746	0.0424739	9.221e-06	
-4.92	1	1	1	1	1	1	1	1	1	1	1	1	0.99734	0.0405356	8.74432e-06	
-4.91	1	1	1	1	1	1	1	1	1	1	1	1	0.99722	0.0386858	8.29227e-06	
-4.9	1	1	1	1	1	1	1	1	1	1	1	1	0.9971	0.0369205	7.8636e-06	
-4.89	1	1	1	1	1	1	1	1	1	1	1	1	0.99698	0.0352357	7.45709e-06	
-4.88	1	1	1	1	1	1	1	1	1	1	1	1	0.99686	0.0336277	7.07159e-06	
-4.87	1	1	1	1	1	1	1	1	1	1	1	1	0.996551	0.0320932	6.70602e-06	
-4.86	1	1	1	1	1	1	1	1	1	1	1	1	0.996054	0.0306287	6.35935e-06	
-4.85	1	1	1	1	1	1	1	1	1	1	1	1	0.995557	0.029231	6.0306e-06	
-4.84	1	1	1	1	1	1	1	1	1	1	1	1	0.99506	0.0278971	5.71884e-06	
-4.83	1	1	1	1	1	1	1	1	1	1	1	1	0.994564	0.026624	5.4232e-06	
-4.82	1	1	1	1	1	1	1	1	1	1	1	1	0.994067	0.0254091	5.14285e-06	
-4.81	1	1	1	1	1	1	1	1	1	1	1	1	0.993571	0.0242496	4.87699e-06	
-4.8	1	1	1	1	1	1	1	1	1	1	1	1	0.993075	0.023143	4.62487e-06	
-4.79	1	1	1	1	1	1	1	1	1	1	1	1	0.99258	0.0220869	4.38578e-06	
-4.78	1	1	1	1	1	1	1	1	1	1	1	1	0.992084	0.021079	4.15906e-06	
-4.77	1	1	1	1	1	1	1	1	1	1	1	1	0.991589	0.0201171	3.94405e-06	
-4.76	1	1	1	1	1	1	1	1	1	1	1	1	0.991095	0.0191991	3.74016e-06	
-4.75	1	1	1	1	1	1	1	1	1	1	1	1	0.9906	0.0183229	3.54681e-06	
-4.74	1	1	1	1	1	1	1	1	1	1	1	1	0.989982	0.0174868	3.36346e-06	
-4.73	1	1	1	1	1	1	1	1	1	1	1	1	0.989364	0.0166888	3.18958e-06	
-4.72	1	1	1	1	1	1	1	1	1	1	1	1	0.988747	0.0159272	3.0247e-06	
-4.71	1	1	1	1	1	1	1	1	1	1	1	1	0.988129	0.0152004	2.86833e-06	
-4.7	1	1	1	1	1	1	1	1	1	1	1	1	0.987513	0.0145068	2.72005e-06	
-4.69	1	1	1	1	1	1	1	1	1	1	1	1	0.986897	0.0138448	2.57944e-06	
-4.68	1	1	1	1	1	1	1	1	1	1	1	1	0.986281	0.013213	2.44609e-06	
-4.67	1	1	1	1	1	1	1	1	1	1	1	1	0.985665	0.01261	2.31964e-06	
-4.66	1	1	1	1	1	1	1	1	1	1	1	1	0.98505	0.0120346	2.19973e-06	
-4.65	1	1	1	1	1	1	1	1	1	1	1	1	0.984435	0.0114854	2.08601e-06	
-4.64	1	1	1	1	1	1	1	1	1	1	1	1	0.983821	0.0109613	1.97817e-06	
-4.63	1	1	1	1	1	1	1	1	1	1	1	1	0.983207	0.0104611	1.87591e-06	
-4.62	1	1	1	1	1	1	1	1	1	1	1	1	0.982283	0.00998372	1.77893e-06	
-4.61	1	1	1	1	1	1	1	1	1	1	1	1	0.981051	0.00952813	1.68697e-06	
-4.6	1	1	1	1	1	1	1	1	1	1	1	1	0.979821	0.00909333	1.59976e-06	
-4.59	1	1	1	1	1	1	1	1	1	1	1	1	0.978592	0.00867837	1.51706e-06	
-4.58	1	1	1	1	1	1	1	1	1	1	1	1	0.977364	0.00828235	1.43864e-06	
-4.57	1	1	1	1	1	1	1	1	1	1	1	1	0.976138	0.00790439	1.36426e-06	
-4.56	1	1	1	1	1	1	1	1	1	1	1	1	0.974914	0.00754369	1.29374e-06	
-4.55	1	1	1	1	1	1	1	1	1	1	1	1	0.973691	0.00719944	1.22686e-06	
-4.54	1	1	1	1	1	1	1	1	1	1	1	1	0.97247	0.00687091	1.16343e-06	
-4.53	1	1	1	1	1	1	1	1	1	1	1	1	0.97125	0.00655736	1.10329e-06	
-4.52	1	1	1	1	1	1	1	1	1	1	1	1	0.970032	0.00625813	1.04626e-06	
-4.51	1	1	1	1	1	1	1	1	1	1	1	1	0.968815	0.00597255	9.92169e-07	
-4.5	1	1	1	1	1	1	1	1	1	1	1	1	0.9676	0.0057	9.40878e-07	
-4.49	1	1	1	1	1	1	1	1	1	1	1	1	0.965264	0.00531332	0	
-4.48	1	1	1	1	1	1	1	1	1	1	1	1	0.962933	0.00495288	0	
-4.47	1	1	1	1	1	1	1	1	1	1	1	1	0.960608	0.00461689	0	
-4.46	1	1	1	1	1	1	1	1	1	1	1	1	0.958289	0.00430369	0	
-4.45	1	1	1	1	1	1	1	1	1	1	1	1	0.955975	0.00401174	0	
-4.44	1	1	1	1	1	1	1	1	1	1	1	1	0.953667	0.00373959	0	
-4.43	1	1	1	1	1	1	1	1	1	1	1	1	0.951365	0.0034859	0	
-4.42	1	1	1	1	1	1	1	1	1	1	1	1	0.949068	0.00324943	0	
-4.41	1	1	1	1	1	1	1	1	1	1	1	1	0.946776	0.00302899	0	
-4.4	1	1	1	1	1	1	1	1	1	1	1	1	0.944491	0.00282351	0	
-4.39	1	1	1	1	1	1	1	1	1	1	1	1	0.94221	0.00263197	0	
-4.38	1	1	1	1	1	1	1	1	1	1	1	1	0.939935	0.00245342	0	
-4.37	1	1	1	1	1	1	1	1	1	1	1	1	0.937279	0.00228699	0	
-4.36	1	1	1	1	1	1	1	1	1	1	1	1	0.934244	0.00213184	0	
-4.35	1	1	1	1	1	1	1	1	1	1	1	1	0.931219	0.00198723	0	
-4.34	1	1	1	1	1	1	1	1	1	1	1	1	0.928203	0.00185242	0	
-4.33	1	1	1	1	1	1	1	1	1	1	1	1	0.925197	0.00172675	0	
-4.32	1	1	1	1	1	1	1	1	1	1	1	1	0.922202	0.00160961	0	
-4.31	1	1	1	1	1	1	1	1	1	1	1	1	0.919215	0.00150042	0	
-4.3	1	1	1	1	1	1	1	1	1	1	1	1	0.916239	0.00139864	0	
-4.29	1	1	1	1	1	1	1	1	1	1	1	1	0.913272	0.00130375	0	
-4.28	1	1	1	1	1	1	1	1	1	1	1	1	0.910315	0.00121531	0	
-4.27	1	1	1	1	1	1	1	1	1	1	1	1	0.907367	0.00113287	0	
-4.26	1	1	1	1	1	1	1	1	1	1	1	1	0.904429	0.00105602	0	
-4.25	1	1	1	1	1	1	1	1	1	1	1	1	0.9015	0.000984378	0	
-4.24	1	1	1	1	1	1	1	1	1	1	1	1	0.896521	0.0009176	0	
-4.23	1	1	1	1	1	1	1	1	1	1	1	1	0.891569	0.000855352	0	
-4.22	1	1	1	1	1	1	1	1	1	1	1	1	0.886645	0.000797327	0	
-4.21	1	1	1	1	1	1	1	1	1	1	1	1	0.881748	0.000743238	0	
-4.2	1	1	1	1	1	1	1	1	1	1	1	1	0.876878	0.000692818	0	
-4.19	1	1	1	1	1	1	1	1	1	1	1	1	0.872035	0.000645819	0	
-4.18	1	1	1	1	1	1	1	1	1	1	1	1	0.867218	0.000602008	0	
-4.17	1	1	1	1	1	1	1	1	1	1	1	1	0.862429	0.000561169	0	
-4.16	1	1	1	1	1	1	1	1	1	1	1	1	0.857665	0.000523101	0	
-4.15	1	1	1	1	1	1	1	1	1	1	1	1	0.852928	0.000487615	0	
-4.14	1	1	1	1	1	1	1	1	1	1	1	1	0.848218	0.000454536	0	
-4.13	1	1	1	1	1	1	1	1	1	1	1	1	0.843533	0.000423701	0	
-4.12	1	1	1	1	1	1	1	1	1	1	1	1	0.837756	0.000394958	0	
-4.11	1	1	1	1	1	1	1	1	1	1	1	1	0.83091	0.000368165	0	
-4.1	1	1	1	1	1	1	1	1	1	1	1	1	0.82412	0.00034319	0	
-4.09	1	1	1	1	1	1	1	1	1	1	1	1	0.817386	0.000319908	0	
-4.08	1	1	1	1	1	1	1	1	1	1	1	1	0.810707	0.000298206	0	
-4.07	1	1	1	1	1	1	1	1	1	1	1	1	0.804082	0.000277977	0	
-4.06	1	1	1	1	1	1	1	1	1	1	1	1	0.797511	0.000259119	0	
-4.05	1	1	1	1	1	1	1	1	1	1	1	1	0.790994	0.000241541	0	
-4.04	1	1	1	1	1	1	1	1	1	1	1	1	0.784531	0.000225156	0	
-4.03	1	1	1	1	1	1	1	1	1	1	1	1	0.77812	0.000209882	0	
-4.02	1	1	1	1	1	1	1	1	1	1	1	1	0.771761	0.000195644	0	
-4.01	1	1	1	1	1	1	1	1	1	1	1	1	0.765455	0.000182372	0	
-4	1	1	1	1	1	1	1	1	1	1	1	1	0.7592	0.00017	0	
-3.99	1	1	1	1	1	1	1	1	1	1	1	1	0.750488	0.000158468	0	
-3.98	1	1	1	1	1	1	1	1	1	1	1	1	0.741875	0.000147717	0	
-3.97	1	1	1	1	1	1	1	1	1	1	1	1	0.733362	0.000137697	0	
-3.96	1	1	1	1	1	1	1	1	1	1	1	1	0.724946	0.000128356	0	
-3.95	1	1	1	1	1	1	1	1	1	1	1	1	0.716626	0.000119648	0	
-3.94	1	1	1	1	1	1	1	1	1	1	1	1	0.708402	0.000111532	0	
-3.93	1	1	1	1	1	1	1	1	1	1	1	1	0.700273	0.000103966	0	
-3.92	1	1	1	1	1	1	1	1	1	1	1	1	0.692237	9.69127e-05	0	
-3.91	1	1	1	1	1	1	1	1	1	1	1	1	0.684293	9.03384e-05	0	
-3.9	1	1	1	1	1	1	1	1	1	1	1	1	0.67644	8.421e-05	0	
-3.89	1	1	1	1	1	1	1	1	1	1	1	1	0.668677	7.84974e-05	0	
-3.88	1	1	1	1	1	1	1	1	1	1	1	1	0.661004	7.31723e-05	0	
-3.87	1	1	1	1	1	1	1	1	1	1	1	1	0.652216	6.82084e-05	0	
-3.86	1	1	1	1	1	1	1	1	1	1	1	1	0.64236	6.35813e-05	0	
-3.85	1	1	1	1	1	1	1	1	1	1	1	1	0.632654	5.92681e-05	0	
-3.84	1	1	1	1	1	1	1	1	1	1	1	1	0.623094	5.52475e-05	0	
-3.83	1	1	1	1	1	1	1	1	1	1	1	1	0.613678	5.14996e-05	0	
-3.82	1	1	1	1	1	1	1	1	1	1	1	1	0.604405	4.8006e-05	0	
-3.81	1	1	1	1	1	1	1	1	1	1	1	1	0.595272	4.47494e-05	0	
-3.8	1	1	1	1	1	1	1	1	1	1	1	1	0.586277	4.17137e-05	0	
-3.79	1	1	1	1	1	1	1	1	1	1	1	1	0.577418	3.88839e-05	0	
-3.78	1	1	1	1	1	1	1	1	1	1	1	1	0.568693	3.62461e-05	0	
-3.77	1	1	1	1	1	1	1	1	1	1	1	1	0.560099	3.37873e-05	0	
-3.76	1	1	1	1	1	1	1	1	1	1	1	1	0.551636	3.14952e-05	0	
-3.75	1	1	1	1	1	1	1	1	1	1	1	1	0.5433	2.93586e-05	0	
-3.74	1	1	1	1	1	1	1	1	1	1	1	1	0.533348	2.7367e-05	0	
-3.73	1	1	1	1	1	1	1	1	1	1	1	1	0.523579	2.55105e-05	0	
-3.72	1	1	1	1	1	1	1	1	1	1	1	1	0.513988	2.37799e-05	0	
-3.71	1	1	1	1	1	1	1	1	1	1	1	1	0.504573	2.21667e-05	0	
-3.7	1	1	1	1	1	1	1	1	1	1	1	1	0.495331	2.0663e-05	0	
-3.69	1	1	1	1	1	1	1	1	1	1	1	1	0.486258	1.92613e-05	0	
-3.68	1	1	1	1	1	1	1	1	1	1	1	1	0.477351	1.79546e-05	0	
-3.67	1	1	1	1	1	1	1	1	1	1	1	1	0.468607	1.67366e-05	0	
-3.66	1	1	1	1	1	1	1	1	1	1	1	1	0.460023	1.56012e-05	0	
-3.65	1	1	1	1	1	1	1	1	1	1	1	1	0.451597	1.45429e-05	0	
-3.64	1	1	1	1	1	1	1	1	1	1	1	1	0.443325	1.35563e-05	0	
-3.63	1	1	1	1	1	1	1	1	1	1	1	1	0.435204	1.26367e-05	0	
-3.62	1	1	1	1	1	1	1	1	1	1	1	1	0.42578	1.17795e-05	0	
-3.61	1	1	1	1	1	1	1	1	1	1	1	1	0.415144	1.09804e-05	0	
-3.6	1	1	1	1	1	1	1	1	1	1	1	1	0.404773	1.02355e-05	0	
-3.59	1	1	1	1	1	1	1	1	1	1	1	1	0.394662	9.54113e-06	0	
-3.58	1	1	1	1	1	1	1	1	1	1	1	1	0.384803	8.89388e-06	0	
-3.57	1	1	1	1	1	1	1	1	1	1	1	1	0.37519	8.29054e-06	0	
-3.56	1	1	1	1	1	1	1	1	1	1	1	1	0.365818	7.72812e-06	0	
-3.55	1	1	1	1	1	1	1	1	1	1	1	1	0.356679	7.20387e-06	0	
-3.54	1	1	1	1	1	1	1	1	1	1	1	1	0.347769	6.71517e-06	0	
-3.53	1	1	1	1	1	1	1	1	1	1	1	1	0.339082	6.25963e-06	0	
-3.52	1	1	1	1	1	1	1	1	1	1	1	1	0.330611	5.83499e-06	0	
-3.51	1	1	1	1	1	1	1	1	1	1	1	1	0.322353	5.43916e-06	0	
-3.5	1	1	1	1	1	1	1	1	1	1	1	1	0.3143	5.07018e-06	0	
-3.49	1	1	1	1	1	1	1	1	1	1	1	1	0.304941	4.72623e-06	0	
-3.48	1	1	1	1	1	1	1	1	1	1	1	1	0.295862	4.40561e-06	0	
-3.47	1	1	1	1	1	1	1	1	1	1	1	1	0.287052	4.10674e-06	0	
-3.46	1	1	1	1	1	1	1	1	1	1	1	1	0.278505	3.82815e-06	0	
-3.45	1	1	1	1	1	1	1	1	1	1	1	1	0.270212	3.56846e-06	0	
-3.44	1	1	1	1	1	1	1	1	1	1	1	1	0.262166	3.32638e-06	0	
-3.43	1	1	1	1	1	1	1	1	1	1	1	1	0.25436	3.10073e-06	0	
-3.42	1	1	1	1	1	1	1	1	1	1	1	1	0.246786	2.89038e-06	0	
-3.41	1	1	1	1	1	1	1	1	1	1	1	1	0.239438	2.6943e-06	0	
-3.4	1	1	1	1	1	1	1	1	1	1	1	1	0.232309	2.51153e-06	0	
-3.39	1	1	1	1	1	1	1	1	1	1	1	1	0.225392	2.34115e-06	0	
-3.38	1	1	1	1	1	1	1	1	1	1	1	1	0.21868	2.18233e-06	0	
-3.37	1	1	1	1	1	1	1	1	1	1	1	1	0.211518	2.03429e-06	0	
-3.36	1	1	1	1	1	1	1	1	1	1	1	1	0.203962	1.89629e-06	0	
-3.35	1	1	1	1	1	1	1	1	1	1	1	1	0.196675	1.76765e-06	0	
-3.34	1	1	1	1	1	1	1	1	1	1	1	1	0.18965	1.64773e-06	0	
-3.33	1	1	1	1	1	1	1	1	1	1	1	1	0.182875	1.53595e-06	0	
-3.32	1	1	1	1	1	1	1	1	1	1	1	1	0.176342	1.43176e-06	0	
-3.31	1	1	1	1	1	1	1	1	1	1	1	1	0.170043	1.33463e-06	0	
-3.3	1	1	1	1	1	1	1	1	1	1	1	1	0.163968	1.24409e-06	0	
-3.29	1	1	1	1	1	1	1	1	1	1	1	1	0.158111	1.1597e-06	0	
-3.28	1	1	1	1	1	1	1	1	1	1	1	1	0.152463	1.08102e-06	0	
-3.27	1	1	1	1	1	1	1	1	1	1	1	1	0.147016	1.00769e-06	0	
-3.26	1	1	1	1	1	1	1	1	1	1	1	1	0.141764	9.39331e-07	0	
-3.25	1	1	1	1	1	1	1	1	1	1	1	1	0.1367	8.75609e-07	0	
-3.24	1	1	1	1	1	1	1	1	1	1	1	1	0.130646	8.16209e-07	0	
-3.23	1	1	1	1	1	1	1	1	1	1	1	1	0.12486	7.60839e-07	0	
-3.22	1	1	1	1	1	1	1	1	1	1	1	1	0.11933	7.09226e-07	0	
-3.21	1	1	1	1	1	1	1	1	1	1	1	1	0.114046	6.61113e-07	0	
-3.2	1	1	1	1	1	1	1	1	1	1	1	1	0.108995	6.16265e-07	0	
-3.19	1	1	1	1	1	1	1	1	1	1	1	1	0.104168	5.74459e-07	0	
-3.18	1	1	1	1	1	1	1	1	1	1	1	1	0.0995545	5.35489e-07	0	
-3.17	1	1	1	1	1	1	1	1	1	1	1	1	0.0951455	4.99162e-07	0	
-3.16	1	1	1	1	1	1	1	1	1	1	1	1	0.0909318	4.653e-07	0	
-3.15	1	1	1	1	1	1	1	1	1	1	1	1	0.0869047	4.33735e-07	0	
-3.14	1	1	1	1	1	1	1	1	1	1	1	1	0.0830559	4.04312e-07	0	
-3.13	1	1	1	1	1	1	1	1	1	1	1	1	0.0793776	3.76884e-07	0	
-3.12	1	1	1	1	1	1	1	1	1	1	1	1	0.0758656	3.51317e-07	0	
-3.11	1	1	1	1	1	1	1	1	1	1	1	1	0.0725122	3.27485e-07	0	
-3.1	1	1	1	1	1	1	1	1	1	1	1	1	0.069307	3.05269e-07	0	
-3.09	1	1	1	1	1	1	1	1	1	1	1	1	0.0662435	2.8456e-07	0	
-3.08	1	1	1	1	1	1	1	1	1	1	1	1	0.0633154	2.65256e-07	0	
-3.07	1	1	1	1	1	1	1	1	1	1	1	1	0.0605167	2.47262e-07	0	
-3.06	1	1	1	1	1	1	1	1	1	1	1	1	0.0578418	2.30488e-07	0	
-3.05	1	1	1	1	1	1	1	1	1	1	1	1	0.0552851	2.14852e-07	0	
-3.04	1	1	1	1	1	1	1	1	1	1	1	1	0.0528414	2.00277e-07	0	
-3.03	1	1	1	1	1	1	1	1	1	1	1	1	0.0505057	1.86691e-07	0	
-3.02	1	1	1	1	1	1	1	1	1	1	1	1	0.0482732	1.74026e-07	0	
-3.01	1	1	1	1	1	1	1	1	1	1	1	1	0.0461395	1.6222e-07	0	
-3	1	1	1	1	1	1	1	1	1	1	1	0.9999	0.0441	1.51216e-07	0	
-2.99	1	1	1	1	1	1	1	1	1	1	1	0.999908	0.0408837	0	0	
-2.98	1	1	1	1	1	1	1	1	1	1	1	0.999916	0.0379019	0	0	
-2.97	1	1	1	1	1	1	1	1	1	1	1	0.999924	0.0351376	0	0	
-2.96	1	1	1	1	1	1	1	1	1	1	1	0.999932	0.0325749	0	0	
-2.95	1	1	1	1	1	1	1	1	1	1	1	0.99994	0.0301992	0	0	
-2.94	1	1	1	1	1	1	1	1	1	1	1	0.999948	0.0279966	0	0	
